"country","scenario","species","crop","variable","units","y_2014","y_2015","y_2016","y_2017","y_2018"
0,0,"Roots","Potatoes and products","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Potatoes and products","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Roots","Potatoes and products","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Roots","Potatoes and products","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Roots","Roots, Other","Fraction Consumption Waste","fraction","0.02","0.02","0.02","0.02","0.02"
0,0,"Roots","Roots, Other","Fraction food supply consumed","fraction","0.00746382330540746","0.00765326044513862","0.00759395583107323","0.00656163844033084","0.00647744945567652"
0,0,"Roots","Roots, Other","Fraction food supply wasted","fraction","0.000152322924600152","0.000156188988676298","0.000154978690430066","0.00013391098857818","0.000132192846034215"
0,0,"Roots","Roots, Other","kcal per tonne","kcal per tonne","851808.634772462","851808.634772462","859835.100117786","871488.764044944","855862.068965517"
0,0,"Roots","Roots, Other","Loss","tonnes","982000","983000","970000","981000","991000"
0,0,"Roots","Roots, Other","Stock var","tonnes","-202000","-241000","-286000","-51000","0"
0,0,"Roots","Roots, Other","Import","tonnes","0","0","0","0","0"
0,0,"Roots","Roots, Other","Export","tonnes","3000","1000","1000","1000","2000"
0,0,"Roots","Roots, Other","Seed","tonnes","0","0","0","0","0"
0,0,"Roots","Roots, Other","Processing","tonnes","0","0","0","0","0"
0,0,"Roots","Roots, Other","Nonfood","tonnes","982000","983000","970000","981000","892000"
0,0,"Roots","Roots, Other","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Roots","Roots, Other","Area Harvested","hectares","14255725","14304396","15031480","15573568","15643428"
0,0,"Roots","Roots, Other","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Roots","Roots, Other","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Roots","Roots, Other","N pct in crop","Percent","0.256","0.256","0.256","0.256","0.256"
0,0,"Roots","Roots, Other","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Roots","Roots, Other","Dry Matter Fraction","fraction","0.22","0.22","0.22","0.22","0.22"
0,0,"Roots","Roots, Other","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Roots","Roots, Other","slope_ag","unitless","0.1","0.1","0.1","0.1","0.1"
0,0,"Roots","Roots, Other","intercept_ag","unitless","1.06","1.06","1.06","1.06","1.06"
0,0,"Roots","Roots, Other","residue_ratio_agbg","unitless","0.2","0.2","0.2","0.2","0.2"
0,0,"Roots","Roots, Other","ncont_ag","fraction","0.019","0.019","0.019","0.019","0.019"
0,0,"Roots","Roots, Other","ncont_bg","unitless","0.014","0.014","0.014","0.014","0.014"
0,0,"Roots","Roots, Other","fuel_pct","Percent","0","0","0","0","0"
0,0,"Roots","Roots, Other","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Roots","Roots, Other","EF CO residue burning","kg tonne-1","66.7","66.7","66.7","66.7","66.7"
0,0,"Roots","Roots, Other","EF NOx residue burning","kg tonne-1","2.3","2.3","2.3","2.3","2.3"
0,0,"Roots","Roots, Other","EF SO2 residue burning","kg tonne-1","0.48","0.48","0.48","0.48","0.48"
0,0,"Roots","Roots, Other","EF NMVOC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Roots","Roots, Other","EF NH3 residue burning","kg tonne-1","2.4","2.4","2.4","2.4","2.4"
0,0,"Roots","Roots, Other","EF PM10 residue burning","kg tonne-1","5.7","5.7","5.7","5.7","5.7"
0,0,"Roots","Roots, Other","EF PM2.5 residue burning","kg tonne-1","5.4","5.4","5.4","5.4","5.4"
0,0,"Roots","Roots, Other","EF BC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Roots","Roots, Other","EF OC residue burning","kg tonne-1","3.3","3.3","3.3","3.3","3.3"
0,0,"Roots","Roots, Other","EF CH4 residue burning","kg tonne-1","2.7","2.7","2.7","2.7","2.7"
0,0,"Roots","Roots, Other","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Roots","Roots, Other","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Roots","Roots, Other","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Roots","Roots, Other","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Roots","Roots, Other","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Roots, Other","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Roots","Roots, Other","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Roots, Other","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Roots, Other","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Roots, Other","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Roots","Roots, Other","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Roots","Roots, Other","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Roots","Sweet potatoes","Fraction Consumption Waste","fraction","0.02","0.02","0.02","0.02","0.02"
0,0,"Roots","Sweet potatoes","Fraction food supply consumed","fraction","0.0141812642802742","0.0145411948457634","0.0140488182874855","0.0142812130760142","0.0140979782270607"
0,0,"Roots","Sweet potatoes","Fraction food supply wasted","fraction","0.000289413556740289","0.000296759078484967","0.000286710577295622","0.000291453328081922","0.000287713841368585"
0,0,"Roots","Sweet potatoes","kcal per tonne","kcal per tonne","967899.511514306","967899.511514306","950387.051372273","954416.961130742","955767.869780609"
0,0,"Roots","Sweet potatoes","Loss","tonnes","1100000","1147000","1167000","1188000","1209000"
0,0,"Roots","Sweet potatoes","Stock var","tonnes","35000","82000","78000","71000","53000"
0,0,"Roots","Sweet potatoes","Import","tonnes","0","0","0","0","0"
0,0,"Roots","Sweet potatoes","Export","tonnes","3000","0","2000","0","0"
0,0,"Roots","Sweet potatoes","Seed","tonnes","0","0","0","0","0"
0,0,"Roots","Sweet potatoes","Processing","tonnes","0","0","0","0","0"
0,0,"Roots","Sweet potatoes","Nonfood","tonnes","0","0","0","0","0"
0,0,"Roots","Sweet potatoes","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Roots","Sweet potatoes","Area Harvested","hectares","1506706","1552692","1549462","1603499","1659832"
0,0,"Roots","Sweet potatoes","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Roots","Sweet potatoes","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Roots","Sweet potatoes","N pct in crop","Percent","0.112","0.112","0.112","0.112","0.112"
0,0,"Roots","Sweet potatoes","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Roots","Sweet potatoes","Dry Matter Fraction","fraction","0.22","0.22","0.22","0.22","0.22"
0,0,"Roots","Sweet potatoes","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Roots","Sweet potatoes","slope_ag","unitless","0.1","0.1","0.1","0.1","0.1"
0,0,"Roots","Sweet potatoes","intercept_ag","unitless","1.06","1.06","1.06","1.06","1.06"
0,0,"Roots","Sweet potatoes","residue_ratio_agbg","unitless","0.2","0.2","0.2","0.2","0.2"
0,0,"Roots","Sweet potatoes","ncont_ag","fraction","0.019","0.019","0.019","0.019","0.019"
0,0,"Roots","Sweet potatoes","ncont_bg","unitless","0.014","0.014","0.014","0.014","0.014"
0,0,"Roots","Sweet potatoes","fuel_pct","Percent","0","0","0","0","0"
0,0,"Roots","Sweet potatoes","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Roots","Sweet potatoes","EF CO residue burning","kg tonne-1","66.7","66.7","66.7","66.7","66.7"
0,0,"Roots","Sweet potatoes","EF NOx residue burning","kg tonne-1","2.3","2.3","2.3","2.3","2.3"
0,0,"Roots","Sweet potatoes","EF SO2 residue burning","kg tonne-1","0.48","0.48","0.48","0.48","0.48"
0,0,"Roots","Sweet potatoes","EF NMVOC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Roots","Sweet potatoes","EF NH3 residue burning","kg tonne-1","2.4","2.4","2.4","2.4","2.4"
0,0,"Roots","Sweet potatoes","EF PM10 residue burning","kg tonne-1","5.7","5.7","5.7","5.7","5.7"
0,0,"Roots","Sweet potatoes","EF PM2.5 residue burning","kg tonne-1","5.4","5.4","5.4","5.4","5.4"
0,0,"Roots","Sweet potatoes","EF BC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Roots","Sweet potatoes","EF OC residue burning","kg tonne-1","3.3","3.3","3.3","3.3","3.3"
0,0,"Roots","Sweet potatoes","EF CH4 residue burning","kg tonne-1","2.7","2.7","2.7","2.7","2.7"
0,0,"Roots","Sweet potatoes","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Roots","Sweet potatoes","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Roots","Sweet potatoes","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Roots","Sweet potatoes","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Roots","Sweet potatoes","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Sweet potatoes","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Roots","Sweet potatoes","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Sweet potatoes","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Sweet potatoes","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Sweet potatoes","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Roots","Sweet potatoes","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Roots","Sweet potatoes","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Roots","Yams","Fraction Consumption Waste","fraction","0.02","0.02","0.02","0.02","0.02"
0,0,"Roots","Yams","Fraction food supply consumed","fraction","0.116062452399086","0.121686841077704","0.123022084463386","0.127372981488775","0.125357698289269"
0,0,"Roots","Yams","Fraction food supply wasted","fraction","0.00236862147753237","0.00248340491995314","0.00251065478496707","0.00259944860181174","0.00255832037325039"
0,0,"Roots","Yams","kcal per tonne","kcal per tonne","1001190.68618804","1001207.62529112","999577.381455498","999585.062240664","1000958.57297658"
0,0,"Roots","Yams","Loss","tonnes","3398000","3437000","3716000","3607000","3577000"
0,0,"Roots","Yams","Stock var","tonnes","1e+06","1e+06","3e+06","5e+06","1e+06"
0,0,"Roots","Yams","Import","tonnes","0","0","0","0","0"
0,0,"Roots","Yams","Export","tonnes","0","0","2000","0","0"
0,0,"Roots","Yams","Seed","tonnes","0","0","0","0","0"
0,0,"Roots","Yams","Processing","tonnes","0","0","0","0","0"
0,0,"Roots","Yams","Nonfood","tonnes","2257000","2284000","2568000","2800000","2600000"
0,0,"Roots","Yams","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Roots","Yams","Area Harvested","hectares","5333871","5389870","6080280","6446110","6067824"
0,0,"Roots","Yams","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Roots","Yams","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Roots","Yams","N pct in crop","Percent","0.208","0.208","0.208","0.208","0.208"
0,0,"Roots","Yams","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Roots","Yams","Dry Matter Fraction","fraction","0.22","0.22","0.22","0.22","0.22"
0,0,"Roots","Yams","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Roots","Yams","slope_ag","unitless","0.1","0.1","0.1","0.1","0.1"
0,0,"Roots","Yams","intercept_ag","unitless","1.06","1.06","1.06","1.06","1.06"
0,0,"Roots","Yams","residue_ratio_agbg","unitless","0.2","0.2","0.2","0.2","0.2"
0,0,"Roots","Yams","ncont_ag","fraction","0.019","0.019","0.019","0.019","0.019"
0,0,"Roots","Yams","ncont_bg","unitless","0.014","0.014","0.014","0.014","0.014"
0,0,"Roots","Yams","fuel_pct","Percent","0","0","0","0","0"
0,0,"Roots","Yams","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Roots","Yams","EF CO residue burning","kg tonne-1","66.7","66.7","66.7","66.7","66.7"
0,0,"Roots","Yams","EF NOx residue burning","kg tonne-1","2.3","2.3","2.3","2.3","2.3"
0,0,"Roots","Yams","EF SO2 residue burning","kg tonne-1","0.48","0.48","0.48","0.48","0.48"
0,0,"Roots","Yams","EF NMVOC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Roots","Yams","EF NH3 residue burning","kg tonne-1","2.4","2.4","2.4","2.4","2.4"
0,0,"Roots","Yams","EF PM10 residue burning","kg tonne-1","5.7","5.7","5.7","5.7","5.7"
0,0,"Roots","Yams","EF PM2.5 residue burning","kg tonne-1","5.4","5.4","5.4","5.4","5.4"
0,0,"Roots","Yams","EF BC residue burning","kg tonne-1","0.5","0.5","0.5","0.5","0.5"
0,0,"Roots","Yams","EF OC residue burning","kg tonne-1","3.3","3.3","3.3","3.3","3.3"
0,0,"Roots","Yams","EF CH4 residue burning","kg tonne-1","2.7","2.7","2.7","2.7","2.7"
0,0,"Roots","Yams","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Roots","Yams","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Roots","Yams","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Roots","Yams","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Roots","Yams","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Yams","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Roots","Yams","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Roots","Yams","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Yams","EF PM2.5 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
0,0,"Roots","Yams","EF BC diesel consumption","kg GJ-1","0.04","0.04","0.04","0.04","0.04"
0,0,"Roots","Yams","EF OC diesel consumption","kg GJ-1","0.028","0.028","0.028","0.028","0.028"
0,0,"Roots","Yams","EF CH4 diesel consumption","kg GJ-1","0.01","0.01","0.01","0.01","0.01"
0,0,"Stimulants","Cocoa Beans and products","Fraction Consumption Waste","fraction","0.01","0.01","0.01","0.01","0.01"
0,0,"Stimulants","Cocoa Beans and products","Fraction food supply consumed","fraction","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","Fraction food supply wasted","fraction","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","kcal per tonne","kcal per tonne","NaN","NaN","NaN","NaN","NaN"
0,0,"Stimulants","Cocoa Beans and products","Loss","tonnes","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","Stock var","tonnes","63000","42000","12000","-31000","-21000"
0,0,"Stimulants","Cocoa Beans and products","Import","tonnes","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","Export","tonnes","190000","202000","227000","294000","297000"
0,0,"Stimulants","Cocoa Beans and products","Seed","tonnes","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","Processing","tonnes","52000","33000","28000","36000","39000"
0,0,"Stimulants","Cocoa Beans and products","Nonfood","tonnes","25000","25000","30000","25000","25000"
0,0,"Stimulants","Cocoa Beans and products","Fraction grain feed","fraction","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","Area Harvested","hectares","1144659","1056893","1070480","1195749","1282122"
0,0,"Stimulants","Cocoa Beans and products","Fixed N","kg N ha-1 y-1","5","5","5","5","5"
0,0,"Stimulants","Cocoa Beans and products","N deposition","kg N ha-1 y-1","5.73103341082226","5.71291241751909","5.79631342071283","5.79631342071283","5.79631342071283"
0,0,"Stimulants","Cocoa Beans and products","N pct in crop","Percent","0.64","0.64","0.64","0.64","0.64"
0,0,"Stimulants","Cocoa Beans and products","ymax","kg N ha y-1","105","105","105","105","105"
0,0,"Stimulants","Cocoa Beans and products","Dry Matter Fraction","fraction","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","Fraction Oxidised","fraction","0.9","0.9","0.9","0.9","0.9"
0,0,"Stimulants","Cocoa Beans and products","slope_ag","unitless","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","intercept_ag","unitless","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","residue_ratio_agbg","unitless","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","ncont_ag","fraction","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","ncont_bg","unitless","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","fuel_pct","Percent","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","frac_burned","fraction","0.25","0.25","0.25","0.25","0.25"
0,0,"Stimulants","Cocoa Beans and products","EF CO residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF NOx residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF SO2 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF NMVOC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF NH3 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF PM10 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF PM2.5 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF BC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF OC residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF CH4 residue burning","kg tonne-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","fuel consumption per hectare","GJ hectare-1","0.63","0.63","0.63","0.63","0.63"
0,0,"Stimulants","Cocoa Beans and products","EF CO2 diesel consumption","kg GJ-1","74.1","74.1","74.1","74.1","74.1"
0,0,"Stimulants","Cocoa Beans and products","EF CO diesel consumption","kg GJ-1","0.13","0.13","0.13","0.13","0.13"
0,0,"Stimulants","Cocoa Beans and products","EF NOx diesel consumption","kg GJ-1","0.942","0.942","0.942","0.942","0.942"
0,0,"Stimulants","Cocoa Beans and products","EF SO2 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF NMVOC diesel consumption","kg GJ-1","0.05","0.05","0.05","0.05","0.05"
0,0,"Stimulants","Cocoa Beans and products","EF NH3 diesel consumption","kg GJ-1","0","0","0","0","0"
0,0,"Stimulants","Cocoa Beans and products","EF PM10 diesel consumption","kg GJ-1","0.096","0.096","0.096","0.096","0.096"
