"country","year","sector","subsector","species","mgmt","animal","pollutant","units","value"
"Nigeria",2018,"crops","synthetic fertiliser application","Sesame seed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sesameseed Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sorghum and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Soyabean Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Soyabeans",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar (Raw Equivalent)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar beet",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar cane",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sunflower seed",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sunflowerseed Oil",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sweet potatoes",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Tea (including mate)",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Tomatoes and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Vegetables, Other",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Wheat and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Yams",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Apples and products",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Bananas",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Barley and products",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Beans",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Cassava and products",NA,NA,"NO","kg y-1",729294.475339061
"Nigeria",2018,"crops","synthetic fertiliser application","Cereals, Other",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Citrus, Other",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Cocoa Beans and products",NA,NA,"NO","kg y-1",140232.413489067
"Nigeria",2018,"crops","synthetic fertiliser application","Coconut Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Coconuts - Incl Copra",NA,NA,"NO","kg y-1",3354.75764906666
"Nigeria",2018,"crops","synthetic fertiliser application","Coffee and products",NA,NA,"NO","kg y-1",98.5470996938271
"Nigeria",2018,"crops","synthetic fertiliser application","Cottonseed Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Dates",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Fruits, Other",NA,NA,"NO","kg y-1",18397.3544471704
"Nigeria",2018,"crops","synthetic fertiliser application","Grapefruit and products",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Grapes and products (excl wine)",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Groundnut Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Groundnuts (Shelled Eq)",NA,NA,"NO","kg y-1",412346.33080158
"Nigeria",2018,"crops","synthetic fertiliser application","Lemons, Limes and products",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Maize and products",NA,NA,"NO","kg y-1",745515.481074014
"Nigeria",2018,"crops","synthetic fertiliser application","Maize Germ Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Millet and products",NA,NA,"NO","kg y-1",293817.904299022
"Nigeria",2018,"crops","synthetic fertiliser application","Nuts and products",NA,NA,"NO","kg y-1",15619.1137376
"Nigeria",2018,"crops","synthetic fertiliser application","Oats",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Oilcrops Oil, Other",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Oilcrops, Other",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Olive Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Olives (including preserved)",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Onions",NA,NA,"NO","kg y-1",1725.50393426173
"Nigeria",2018,"crops","synthetic fertiliser application","Oranges, Mandarines",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Palm Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Palmkernel Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Peas",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Pineapples and products",NA,NA,"NO","kg y-1",21608.9398947951
"Nigeria",2018,"crops","synthetic fertiliser application","Plantains",NA,NA,"NO","kg y-1",55007.2191700543
"Nigeria",2018,"crops","synthetic fertiliser application","Potatoes and products",NA,NA,"NO","kg y-1",35559.2060773136
"Nigeria",2018,"crops","synthetic fertiliser application","Pulses",NA,NA,"NO","kg y-1",16351.3810322173
"Nigeria",2018,"crops","synthetic fertiliser application","Rape and Mustard Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Rape and Mustardseed",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Rice and products",NA,NA,"NO","kg y-1",642428.105403061
"Nigeria",2018,"crops","synthetic fertiliser application","Roots, Other",NA,NA,"NO","kg y-1",1711003.83870056
"Nigeria",2018,"crops","synthetic fertiliser application","Rye and products",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sesame seed",NA,NA,"NO","kg y-1",75811.7041056395
"Nigeria",2018,"crops","synthetic fertiliser application","Sesameseed Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sorghum and products",NA,NA,"NO","kg y-1",612075.051821116
"Nigeria",2018,"crops","synthetic fertiliser application","Soyabean Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Soyabeans",NA,NA,"NO","kg y-1",76166.2986641382
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar (Raw Equivalent)",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar beet",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar cane",NA,NA,"NO","kg y-1",9303.23996199506
"Nigeria",2018,"crops","synthetic fertiliser application","Sunflower seed",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sunflowerseed Oil",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sweet potatoes",NA,NA,"NO","kg y-1",181544.538933412
"Nigeria",2018,"crops","synthetic fertiliser application","Tea (including mate)",NA,NA,"NO","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Tomatoes and products",NA,NA,"NO","kg y-1",82566.9382580148
"Nigeria",2018,"crops","synthetic fertiliser application","Vegetables, Other",NA,NA,"NO","kg y-1",83727.8471549629
"Nigeria",2018,"crops","synthetic fertiliser application","Wheat and products",NA,NA,"NO","kg y-1",6145.79526281481
"Nigeria",2018,"crops","synthetic fertiliser application","Yams",NA,NA,"NO","kg y-1",663669.763210429
"Nigeria",2018,"crops","synthetic fertiliser application","Apples and products",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Bananas",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Barley and products",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Beans",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Cassava and products",NA,NA,"N2O","kg y-1",350990.761818655
"Nigeria",2018,"crops","synthetic fertiliser application","Cereals, Other",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Citrus, Other",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Cocoa Beans and products",NA,NA,"N2O","kg y-1",67490.2708118182
"Nigeria",2018,"crops","synthetic fertiliser application","Coconut Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Coconuts - Incl Copra",NA,NA,"N2O","kg y-1",1614.55897827203
"Nigeria",2018,"crops","synthetic fertiliser application","Coffee and products",NA,NA,"N2O","kg y-1",47.4281963818172
"Nigeria",2018,"crops","synthetic fertiliser application","Cottonseed Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Dates",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Fruits, Other",NA,NA,"N2O","kg y-1",8854.17574273826
"Nigeria",2018,"crops","synthetic fertiliser application","Grapefruit and products",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Grapes and products (excl wine)",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Groundnut Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Groundnuts (Shelled Eq)",NA,NA,"N2O","kg y-1",198451.733387787
"Nigeria",2018,"crops","synthetic fertiliser application","Lemons, Limes and products",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Maize and products",NA,NA,"N2O","kg y-1",358797.516638413
"Nigeria",2018,"crops","synthetic fertiliser application","Maize Germ Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Millet and products",NA,NA,"N2O","kg y-1",141407.035913619
"Nigeria",2018,"crops","synthetic fertiliser application","Nuts and products",NA,NA,"N2O","kg y-1",7517.07960922601
"Nigeria",2018,"crops","synthetic fertiliser application","Oats",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Oilcrops Oil, Other",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Oilcrops, Other",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Olive Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Olives (including preserved)",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Onions",NA,NA,"N2O","kg y-1",830.440872496723
"Nigeria",2018,"crops","synthetic fertiliser application","Oranges, Mandarines",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Palm Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Palmkernel Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Peas",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Pineapples and products",NA,NA,"N2O","kg y-1",10399.8296055122
"Nigeria",2018,"crops","synthetic fertiliser application","Plantains",NA,NA,"N2O","kg y-1",26473.5664603066
"Nigeria",2018,"crops","synthetic fertiliser application","Potatoes and products",NA,NA,"N2O","kg y-1",17113.7356071979
"Nigeria",2018,"crops","synthetic fertiliser application","Pulses",NA,NA,"N2O","kg y-1",7869.50111286227
"Nigeria",2018,"crops","synthetic fertiliser application","Rape and Mustard Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Rape and Mustardseed",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Rice and products",NA,NA,"N2O","kg y-1",309184.201655036
"Nigeria",2018,"crops","synthetic fertiliser application","Roots, Other",NA,NA,"N2O","kg y-1",823462.347690141
"Nigeria",2018,"crops","synthetic fertiliser application","Rye and products",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sesame seed",NA,NA,"N2O","kg y-1",36486.2324871415
"Nigeria",2018,"crops","synthetic fertiliser application","Sesameseed Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sorghum and products",NA,NA,"N2O","kg y-1",294576.053971898
"Nigeria",2018,"crops","synthetic fertiliser application","Soyabean Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Soyabeans",NA,NA,"N2O","kg y-1",36656.8897709038
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar (Raw Equivalent)",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar beet",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sugar cane",NA,NA,"N2O","kg y-1",4477.41124067104
"Nigeria",2018,"crops","synthetic fertiliser application","Sunflower seed",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sunflowerseed Oil",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Sweet potatoes",NA,NA,"N2O","kg y-1",87372.7392417584
"Nigeria",2018,"crops","synthetic fertiliser application","Tea (including mate)",NA,NA,"N2O","kg y-1",0
"Nigeria",2018,"crops","synthetic fertiliser application","Tomatoes and products",NA,NA,"N2O","kg y-1",39737.3537578782
"Nigeria",2018,"crops","synthetic fertiliser application","Vegetables, Other",NA,NA,"N2O","kg y-1",40296.0694919477
"Nigeria",2018,"crops","synthetic fertiliser application","Wheat and products",NA,NA,"N2O","kg y-1",2957.81393417792
"Nigeria",2018,"crops","synthetic fertiliser application","Yams",NA,NA,"N2O","kg y-1",319407.267793899
"Nigeria",2018,"crops","methane from rice production","Rice and products",NA,NA,"CH4","kg y-1",876793329.371766
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Apples and products",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"CO","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"NOx","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"SO2","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"NMVOC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"NH3","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"PM10","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"PM2.5","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"BC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"OC","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Bananas",NA,NA,"CH4","kg y-1",0
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"CO","kg y-1",9.83825
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"NOx","kg y-1",0.33925
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"SO2","kg y-1",0.0708
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"NMVOC","kg y-1",0.07375
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"NH3","kg y-1",0.354
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"PM10","kg y-1",0.84075
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"PM2.5","kg y-1",0.7965
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"BC","kg y-1",0.07375
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"OC","kg y-1",0.48675
"Nigeria",2018,"crops","crop residue burning","Barley and products",NA,NA,"CH4","kg y-1",0.39825
"Nigeria",2018,"crops","crop residue burning","Beans",NA,NA,"CO","kg y-1",5414.039
"Nigeria",2018,"crops","crop residue burning","Beans",NA,NA,"NOx","kg y-1",186.691
"Nigeria",2018,"crops","crop residue burning","Beans",NA,NA,"SO2","kg y-1",38.9616
"Nigeria",2018,"crops","crop residue burning","Beans",NA,NA,"NMVOC","kg y-1",40.585
"Nigeria",2018,"crops","crop residue burning","Beans",NA,NA,"NH3","kg y-1",194.808
"Nigeria",2018,"crops","crop residue burning","Beans",NA,NA,"PM10","kg y-1",462.669
"Nigeria",2018,"crops","crop residue burning","Beans",NA,NA,"PM2.5","kg y-1",438.318
