"country","year","risk","disease","age","sex","mean","median","p2.5","p97.5"
NA,NA,"Diet low in vegetables","Ischemic heart disease","70-74","male",499.638960592693,504.548394289977,203.190675032292,805.906113547663
NA,NA,"Diet low in vegetables","Ischemic heart disease","75-79","male",362.395576276613,369.047068177052,138.444741894468,599.649394459635
NA,NA,"Diet low in vegetables","Ischemic heart disease","80-84","male",272.288198721952,275.056599591546,118.124403409796,431.988795773297
NA,NA,"Diet low in vegetables","Ischemic heart disease","85-89","male",68.4644560413738,67.6970376533077,26.6579728329566,108.736102473659
NA,NA,"Diet low in vegetables","Ischemic heart disease","90-94","male",10.5536895413934,10.4605404194345,4.2097741611885,16.7113066776806
NA,NA,"Diet low in vegetables","Ischemic heart disease","95-99","male",0,0,0,0
NA,NA,"Diet low in vegetables","Ischemic heart disease","100+","male",0,0,0,0
NA,NA,"Diet low in vegetables","Ischemic stroke","25-29","male",14.4084142569067,15.1674798018807,5.76603899434394,24.5689206094175
NA,NA,"Diet low in vegetables","Ischemic stroke","30-34","male",10.1763012401829,10.4816713889155,3.47113044248892,17.4922123353421
NA,NA,"Diet low in vegetables","Ischemic stroke","35-39","male",9.56919404975344,9.80124577687506,3.51184020812322,16.0906513456269
NA,NA,"Diet low in vegetables","Ischemic stroke","40-44","male",14.764128096693,15.0559164609895,5.09048150653907,25.0213514154399
NA,NA,"Diet low in vegetables","Ischemic stroke","45-49","male",17.322839248104,17.5903397163453,5.59818151630401,29.5824979163867
NA,NA,"Diet low in vegetables","Ischemic stroke","50-54","male",26.2586568010031,26.8391578896896,8.67890013327634,44.9994156461029
NA,NA,"Diet low in vegetables","Ischemic stroke","55-59","male",37.4353614509612,37.8055837039498,10.0971220904399,65.5140453174597
NA,NA,"Diet low in vegetables","Ischemic stroke","60-64","male",80.2616704551526,82.3539819166534,27.2127801217838,137.495183711523
NA,NA,"Diet low in vegetables","Ischemic stroke","65-69","male",79.7467681495411,81.1963556756208,18.3828243990122,144.009886952229
NA,NA,"Diet low in vegetables","Ischemic stroke","70-74","male",89.1821548810562,89.148367394106,21.5714124766996,156.725322311512
NA,NA,"Diet low in vegetables","Ischemic stroke","75-79","male",65.8215568796167,66.6718081828631,18.506632688569,114.836983677157
NA,NA,"Diet low in vegetables","Ischemic stroke","80-84","male",37.503089336303,38.2194461927015,11.3173325526943,65.1215598327087
NA,NA,"Diet low in vegetables","Ischemic stroke","85-89","male",9.56207447194222,9.45502483774755,2.62609310219788,16.2839565732972
NA,NA,"Diet low in vegetables","Ischemic stroke","90-94","male",1.4361962707749,1.43285560826213,0.445646729324761,2.4200644871995
NA,NA,"Diet low in vegetables","Ischemic stroke","95-99","male",0,0,0,0
NA,NA,"Diet low in vegetables","Ischemic stroke","100+","male",0,0,0,0
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","25-29","male",3.44004752471413,3.59294395836925,1.32239140833095,5.86349650840754
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","30-34","male",5.80802796527337,5.9957823190716,2.09970366220168,9.89186097594153
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","35-39","male",6.07489616961999,6.2196867377931,2.12489859972397,10.3144748758622
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","40-44","male",8.26074919394901,8.4153587266285,3.17008542812206,13.6606320251349
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","45-49","male",7.6280345745694,7.74114228025272,2.78080876290747,12.701475797598
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","50-54","male",7.74449905555617,7.88689416372223,2.64653834337864,13.1272499840658
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","55-59","male",8.40142636038272,8.45093423629931,2.49654546809728,14.4053230045013
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","60-64","male",6.03134941129752,6.11231265104159,2.04749651803175,10.1771287840514
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","65-69","male",6.02542319890681,6.09453804289421,1.67662510370457,10.5124509820838
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","70-74","male",4.24584367622045,4.26286070234693,1.26686422294104,7.25885718175283
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","75-79","male",2.67355869428542,2.70349751937002,0.779033617464231,4.62796142127581
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","80-84","male",0.781308997268605,0.790341184589461,0.208441412920313,1.37224095625861
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","85-89","male",0.19798254584296,0.202110068110488,0.0503523905943625,0.353867745626613
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","90-94","male",0.0303749971377777,0.0305215796656209,0.00940018759598547,0.0516429717352564
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","95-99","male",0,0,0,0
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","100+","male",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","25-29","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","30-34","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","35-39","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","40-44","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","45-49","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","50-54","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","55-59","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","60-64","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","65-69","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","70-74","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","75-79","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","80-84","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","85-89","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","90-94","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","95-99","female",0,0,0,0
NA,NA,"Diet low in vegetables","Esophageal cancer","100+","female",0,0,0,0
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","25-29","female",19.3449413690445,19.7599664113378,6.36067961324062,33.159253209435
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","30-34","female",27.6495214753442,27.9941482979472,9.68372258661049,46.3045740092839
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","35-39","female",46.320504064757,47.0519813677864,18.639709560483,75.4642531750897
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","40-44","female",69.5893660854303,70.4497776273731,26.7829388126879,114.116616442058
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","45-49","female",98.2625725455518,99.3880508428033,36.5436539698736,162.232447715733
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","50-54","female",155.746622862129,158.056103686557,55.5074698858141,260.6047374873
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","55-59","female",183.588449529204,184.386083151637,64.9823109383821,303.789855364892
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","60-64","female",188.496880380743,191.824206756709,60.1256119581338,323.522801555284
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","65-69","female",216.634793425729,218.620548862699,60.8792535978766,376.361844127522
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","70-74","female",191.704949014035,195.757822556989,62.6194787509201,328.896166363058
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","75-79","female",172.367063064935,173.45170597754,53.9446496677379,292.958762287342
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","80-84","female",45.5001943917745,46.0031263211576,13.7317003063714,78.2745523359438
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","85-89","female",11.7750205675802,11.8586475156844,3.00876595930611,20.7085290720627
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","90-94","female",1.97335376079553,1.9762893178655,0.535738361868325,3.41684027386268
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","95-99","female",0.249964221234509,0.25269605483248,0.0773394567958841,0.428052652869076
NA,NA,"Diet low in vegetables","Intracerebral hemorrhage","100+","female",0,0,0,0
NA,NA,"Diet low in vegetables","Ischemic heart disease","25-29","female",12.4938663712016,12.8387375781509,6.15287470546243,19.5246004508393
NA,NA,"Diet low in vegetables","Ischemic heart disease","30-34","female",34.9631326525955,36.1683642746374,16.1600912910347,56.1766372582401
NA,NA,"Diet low in vegetables","Ischemic heart disease","35-39","female",44.5553922207263,45.1608992423812,21.1438405156577,69.1779579691047
NA,NA,"Diet low in vegetables","Ischemic heart disease","40-44","female",66.6882152394445,67.9505558335484,27.7898517231431,108.111259943954
NA,NA,"Diet low in vegetables","Ischemic heart disease","45-49","female",136.347291167655,141.196205865204,62.8779639406559,219.514447789753
NA,NA,"Diet low in vegetables","Ischemic heart disease","50-54","female",200.916884639571,205.885084596969,83.908656870322,327.861512323616
NA,NA,"Diet low in vegetables","Ischemic heart disease","55-59","female",234.441886215672,239.31145457613,102.598234103236,376.024675049025
NA,NA,"Diet low in vegetables","Ischemic heart disease","60-64","female",337.224777660169,343.529849538449,137.705053611742,549.354645465156
NA,NA,"Diet low in vegetables","Ischemic heart disease","65-69","female",449.350685820275,458.401682635582,161.30063928993,755.502725981235
NA,NA,"Diet low in vegetables","Ischemic heart disease","70-74","female",527.733414116928,531.953002475972,218.480521336826,845.425483615119
NA,NA,"Diet low in vegetables","Ischemic heart disease","75-79","female",463.267787229809,468.960952737741,188.299581934242,749.62232354124
NA,NA,"Diet low in vegetables","Ischemic heart disease","80-84","female",333.846119729383,337.254929820953,127.92079952315,546.589060118756
NA,NA,"Diet low in vegetables","Ischemic heart disease","85-89","female",89.0174540037526,89.9685517594794,31.9246141365315,148.012489382427
NA,NA,"Diet low in vegetables","Ischemic heart disease","90-94","female",15.0627569422544,15.1385014463914,6.3854987706163,23.8915041221665
NA,NA,"Diet low in vegetables","Ischemic heart disease","95-99","female",1.93616647786235,1.94837333308522,0.81871705881143,3.078029607359
NA,NA,"Diet low in vegetables","Ischemic heart disease","100+","female",0,0,0,0
NA,NA,"Diet low in vegetables","Ischemic stroke","25-29","female",4.5636678460092,4.73306297350093,1.78671971861614,7.67940622838571
NA,NA,"Diet low in vegetables","Ischemic stroke","30-34","female",9.36401805292009,9.68775351628589,3.94836633813402,15.4271406944378
NA,NA,"Diet low in vegetables","Ischemic stroke","35-39","female",8.19374940754493,8.3675255271619,2.69922598104777,14.035825073276
NA,NA,"Diet low in vegetables","Ischemic stroke","40-44","female",14.9396964509613,15.2572896750594,5.18826529615728,25.3263140539615
NA,NA,"Diet low in vegetables","Ischemic stroke","45-49","female",14.8735931801337,15.158095693408,5.00066552220249,25.3155258646135
NA,NA,"Diet low in vegetables","Ischemic stroke","50-54","female",30.748540072276,30.705824454798,8.83631773227156,52.5753311773245
NA,NA,"Diet low in vegetables","Ischemic stroke","55-59","female",32.5185668183413,32.8774260200007,10.6388856880267,55.1159663519748
NA,NA,"Diet low in vegetables","Ischemic stroke","60-64","female",73.4870892753542,74.6717410244621,19.0659682883801,130.277513760544
NA,NA,"Diet low in vegetables","Ischemic stroke","65-69","female",87.4145547141577,88.6634590335694,22.1419196777955,155.184998389343
NA,NA,"Diet low in vegetables","Ischemic stroke","70-74","female",115.253048391458,117.921958127505,33.278764030939,202.565152224072
NA,NA,"Diet low in vegetables","Ischemic stroke","75-79","female",102.16980991621,105.295128684674,28.1893736622242,182.400883707123
NA,NA,"Diet low in vegetables","Ischemic stroke","80-84","female",51.9317675155358,52.5164002108345,16.8567179626743,88.1760824589946
NA,NA,"Diet low in vegetables","Ischemic stroke","85-89","female",13.8905188356237,14.0772313506582,4.03767873771816,24.1167839635982
NA,NA,"Diet low in vegetables","Ischemic stroke","90-94","female",2.32984654008574,2.32525271099392,0.588706323707546,4.06179909828029
NA,NA,"Diet low in vegetables","Ischemic stroke","95-99","female",0.289130193119871,0.287487203290069,0.0742197590914245,0.500754647488714
NA,NA,"Diet low in vegetables","Ischemic stroke","100+","female",0,0,0,0
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","25-29","female",1.4103483099881,1.44447734281815,0.525792931822329,2.36316175381397
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","30-34","female",2.5670956582896,2.64101654200652,1.01043534954538,4.27159773446766
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","35-39","female",3.60720710403318,3.68005808507039,1.45682434499347,5.90329182514732
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","40-44","female",4.63221083196217,4.73806488792918,1.70027462595164,7.77585514990672
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","45-49","female",4.30148133697114,4.37247404792152,1.66943802920182,7.07551006664122
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","50-54","female",4.5379230572809,4.68145172636872,1.52132751119354,7.84157594154389
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","55-59","female",4.86304952051862,4.95049962925966,1.6383711787539,8.26262807976543
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","60-64","female",3.97620347011223,4.00145668738912,1.25910847751573,6.7438048972625
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","65-69","female",3.99157720817426,4.08054091823435,1.13658847466198,7.02449336180672
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","70-74","female",3.35981339072707,3.40234967323717,0.995948541731238,5.80875080474309
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","75-79","female",2.32928696698296,2.35412054365601,0.784842151607462,3.92339893570456
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","80-84","female",0.692765361145888,0.702834093152481,0.212006217859028,1.19366196844593
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","85-89","female",0.180109124251247,0.182965608533718,0.0467387287230917,0.319192488344344
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","90-94","female",0.0308486683190518,0.0305725108494304,0.00818210331864107,0.0529629183802197
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","95-99","female",0.00382384355732376,0.00382706391677433,0.00113728161558725,0.00651684621796142
NA,NA,"Diet low in vegetables","Subarachnoid hemorrhage","100+","female",0,0,0,0
NA,NA,"Diet low in legumes","Ischemic heart disease","25-29","male",33.1414039709665,34.2422013274703,15.4008483265,53.0835543284406
NA,NA,"Diet low in legumes","Ischemic heart disease","30-34","male",71.910375778885,73.8452322130385,32.7308374645946,114.959626961482
NA,NA,"Diet low in legumes","Ischemic heart disease","35-39","male",116.340547674026,117.514829625525,51.4776614546856,183.551997796365
NA,NA,"Diet low in legumes","Ischemic heart disease","40-44","male",146.064130199868,150.725067896501,63.3851157649777,238.065020028024
NA,NA,"Diet low in legumes","Ischemic heart disease","45-49","male",194.22907715352,196.942864451628,83.7836014974336,310.102127405822
NA,NA,"Diet low in legumes","Ischemic heart disease","50-54","male",250.356238332253,248.905414600605,108.107344635026,389.703484566183
NA,NA,"Diet low in legumes","Ischemic heart disease","55-59","male",242.581755546008,244.433692141963,107.927524797385,380.939859486542
NA,NA,"Diet low in legumes","Ischemic heart disease","60-64","male",240.607080082959,242.115384271703,95.9792550945835,388.251513448823
NA,NA,"Diet low in legumes","Ischemic heart disease","65-69","male",242.494018270929,242.645423992344,103.025407171708,382.26544081298
NA,NA,"Diet low in legumes","Ischemic heart disease","70-74","male",228.167090578552,229.099165945715,89.3055177975998,368.892814093831
NA,NA,"Diet low in legumes","Ischemic heart disease","75-79","male",151.627795444873,151.06273031517,61.3377948672591,240.78766576308
NA,NA,"Diet low in legumes","Ischemic heart disease","80-84","male",164.398139760386,164.592083126197,68.157868398177,261.026297854217
NA,NA,"Diet low in legumes","Ischemic heart disease","85-89","male",41.3607691154363,41.7823030579465,17.1098274068451,66.4547787090479
NA,NA,"Diet low in legumes","Ischemic heart disease","90-94","male",6.34847313205845,6.30741836377723,2.59196481466561,10.0228719128888
NA,NA,"Diet low in legumes","Ischemic heart disease","95-99","male",0,0,0,0
NA,NA,"Diet low in legumes","Ischemic heart disease","100+","male",0,0,0,0
NA,NA,"Diet low in legumes","Ischemic heart disease","25-29","female",9.3107938407247,9.55661270833984,4.12408668889085,14.9891387277888
NA,NA,"Diet low in legumes","Ischemic heart disease","30-34","female",27.9204833482574,28.4362081890898,12.0582647279423,44.8141516502373
NA,NA,"Diet low in legumes","Ischemic heart disease","35-39","female",38.1967666125023,38.8773344452912,17.2310119092667,60.5236569813157
NA,NA,"Diet low in legumes","Ischemic heart disease","40-44","female",59.9417962158807,60.3572515205072,25.8622411129973,94.8522619280171
NA,NA,"Diet low in legumes","Ischemic heart disease","45-49","female",112.957377099108,115.751424934978,47.5738815932235,183.928968276732
NA,NA,"Diet low in legumes","Ischemic heart disease","50-54","female",148.487405043888,148.882420818096,62.287138283052,235.477703353141
NA,NA,"Diet low in legumes","Ischemic heart disease","55-59","female",150.540129514048,150.053725320359,62.5679541934941,237.539496447223
NA,NA,"Diet low in legumes","Ischemic heart disease","60-64","female",192.966966749748,192.052906248358,81.3495211414278,302.756291355289
NA,NA,"Diet low in legumes","Ischemic heart disease","65-69","female",234.45032842447,234.818360223336,97.7954679842913,371.84125246238
NA,NA,"Diet low in legumes","Ischemic heart disease","70-74","female",239.905812189871,241.143269583197,101.318222436205,380.968316730188
NA,NA,"Diet low in legumes","Ischemic heart disease","75-79","female",189.524489830536,189.986395326116,82.6138490589952,297.358941593237
NA,NA,"Diet low in legumes","Ischemic heart disease","80-84","female",205.752061922646,205.879540753701,80.2612684845431,331.497813022858
NA,NA,"Diet low in legumes","Ischemic heart disease","85-89","female",55.0935308772357,55.2258787314285,23.6749966959365,86.7767607669205
NA,NA,"Diet low in legumes","Ischemic heart disease","90-94","female",9.29808294593859,9.33688590014675,3.62401393536444,15.049757864929
NA,NA,"Diet low in legumes","Ischemic heart disease","95-99","female",1.17382997918626,1.16194762030296,0.502955010044636,1.82094023056129
NA,NA,"Diet low in legumes","Ischemic heart disease","100+","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","25-29","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","30-34","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","35-39","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","40-44","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","45-49","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","50-54","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","55-59","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","60-64","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","65-69","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","70-74","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","75-79","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","80-84","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","85-89","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","90-94","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","95-99","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","100+","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","25-29","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","30-34","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","35-39","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","40-44","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","45-49","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","50-54","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","55-59","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","60-64","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","65-69","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","70-74","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","75-79","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","80-84","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","85-89","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","90-94","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","95-99","male",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","100+","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","25-29","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","30-34","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","35-39","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","40-44","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","45-49","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","50-54","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","55-59","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","60-64","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","65-69","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","70-74","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","75-79","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","80-84","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","85-89","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","90-94","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","95-99","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","100+","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","25-29","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","30-34","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","35-39","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","40-44","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","45-49","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","50-54","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","55-59","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","60-64","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","65-69","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","70-74","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","75-79","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","80-84","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","85-89","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","90-94","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","95-99","male",0,0,0,0
NA,NA,"Diet low in grains","Ischemic stroke","100+","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","25-29","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","30-34","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","35-39","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","40-44","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","45-49","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","50-54","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","55-59","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","60-64","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","65-69","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","70-74","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","75-79","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","80-84","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","85-89","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","90-94","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","95-99","male",0,0,0,0
NA,NA,"Diet low in grains","Subarachnoid hemorrhage","100+","male",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","25-29","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","30-34","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","35-39","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","40-44","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","45-49","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","50-54","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","55-59","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","60-64","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","65-69","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","70-74","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","75-79","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","80-84","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","85-89","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","90-94","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","95-99","female",0,0,0,0
NA,NA,"Diet low in grains","Diabetes mellitus type 2","100+","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","25-29","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","30-34","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","35-39","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","40-44","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","45-49","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","50-54","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","55-59","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","60-64","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","65-69","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","70-74","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","75-79","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","80-84","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","85-89","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","90-94","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","95-99","female",0,0,0,0
NA,NA,"Diet low in grains","Intracerebral hemorrhage","100+","female",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","25-29","female",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","30-34","female",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","35-39","female",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","40-44","female",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","45-49","female",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","50-54","female",0,0,0,0
NA,NA,"Diet low in grains","Ischemic heart disease","55-59","female",0,0,0,0
